Division,Date,HomeTeam,AwayTeam,Full_Time_Result,Half_Time_Home_Team_Goals,Half_Time_Away_Team_Goals,Half_Time_Result,Home_Team_Shots,Away_Team_Shots,Home_Team_Target_Shots,Away_Team_Target_Shots,Home_Team_Fouls_Commited,Away_Team_Fouls_Commited,Home_Team_Corners,Away_Team_Corners,Home_Team_Yellow_Cards,Away_Team_Yellow_Cards,Home_Team_Red_Cards,Home_Team_Red_Cards.1,Bet365_Home_Win_Odds,Bet365_Draw_Odds,Bet365_Away_Win_Odds,BetAndWin_Home_Win_Odds,BetAndWin_Draw_Odds,BetAndWin_Away_Win_Odds,Interwetten_Home_Win_Odds,Interwetten_Draw_Odds,Interwetten_Away_Win_Odds,WilliamHill_Home_Win_Odds,WilliamHill_Draw_Odds,WilliamHill_Away_Win_Odds,VCBet_Home_Win_Odds,VCBet_Draw_Odds,VCBet_Away_Win_Odds,Home Overall Score,Home Attack Score,Home Middle Score,Home Defensive Score,Home Budget,Away Overall Score,Away Attack Score,Away Middle Score,Away Defensive Score,Away Budget,HOME_ELO,AWAY_ELO,Difference_Overall_Score,Difference_Attack_Score,Difference_Middle_Score,Difference_Defensive_Score,Difference_Budget,DIFFERENCE_ELO
SP1,2014-10-02,Celta,Ath Bilbao,0.0,0.0,0.0,D,14.0,7.0,1.0,1.0,12.0,9.0,5.0,6.0,1.0,3.0,0.0,0.0,3.1,3.3,2.3,3.1,3.3,2.25,3.1,3.3,2.2,3.3,3.1,2.3,3.3,3.3,2.3,73,74,72,71,3.6,76,77,78,75,9.5,955.1372333870345,1135.5360596007165,-3,-3,-6,-4,-5.9,-180.398826213682
SP1,2014-02-14,Elche,Osasuna,0.0,0.0,0.0,D,11.0,8.0,2.0,3.0,10.0,11.0,7.0,7.0,3.0,3.0,0.0,0.0,2.1,3.2,3.6,2.1,3.25,3.5,2.1,3.3,3.3,2.15,3.2,3.6,2.2,3.25,3.75,72,71,72,72,1.9,72,71,71,73,4.8,974.4319891778151,963.2953842107247,0,0,1,-1,-2.9,11.13660496709042
SP1,2014-02-15,Ath Madrid,Valladolid,1.0,2.0,0.0,H,13.0,4.0,5.0,0.0,10.0,11.0,8.0,3.0,0.0,3.0,0.0,0.0,1.18,7.0,13.0,1.18,6.25,16.5,1.2,5.8,13.0,1.2,6.0,15.0,1.2,7.0,19.0,81,81,80,81,30.0,72,73,72,71,3.0,1273.432655720266,931.878960979263,9,8,8,10,27.0,341.553694741003
SP1,2014-02-15,Barcelona,Vallecano,1.0,2.0,0.0,H,21.0,9.0,10.0,4.0,6.0,10.0,12.0,5.0,0.0,0.0,0.0,0.0,1.07,11.0,29.0,1.08,9.75,26.0,1.08,9.5,22.0,1.08,11.0,23.0,1.06,15.0,34.0,84,84,86,84,70.0,73,71,73,73,1.3,1437.8299323977462,911.1278975001853,11,13,13,11,68.7,526.7020348975609
SP1,2014-02-15,Levante,Almeria,1.0,0.0,0.0,D,13.0,13.0,3.0,3.0,13.0,16.0,1.0,9.0,1.0,4.0,0.0,0.0,2.05,3.1,4.0,1.91,3.3,4.2,2.0,3.3,3.6,2.1,3.0,4.0,2.1,3.3,4.1,74,72,73,73,2.5,70,73,69,70,5.3,1003.5844761660849,956.964380111433,4,-1,4,3,-2.8,46.62009605465187
SP1,2014-02-15,Villarreal,Celta,2.0,0.0,0.0,D,19.0,8.0,5.0,2.0,14.0,11.0,9.0,2.0,2.0,4.0,0.0,0.0,1.53,4.0,6.0,1.57,3.7,6.25,1.5,4.0,6.1,1.57,3.75,6.5,1.57,4.2,6.5,73,75,74,72,8.0,73,74,72,71,3.6,1103.0796050909225,958.5476708599647,0,1,2,1,4.4,144.53193423095786
SP1,2014-02-16,Ath Bilbao,Espanol,2.0,0.0,1.0,A,10.0,14.0,3.0,7.0,15.0,14.0,5.0,6.0,2.0,2.0,1.0,0.0,1.57,3.8,6.0,1.6,3.75,5.75,1.55,3.9,5.6,1.62,3.8,5.5,1.65,4.0,6.0,76,77,78,75,9.5,73,72,73,73,6.5,1132.1256221277863,985.850534762909,3,5,5,2,3.0,146.27508736487732
SP1,2014-02-16,Getafe,Real Madrid,2.0,0.0,2.0,A,9.0,16.0,1.0,7.0,16.0,14.0,8.0,10.0,3.0,4.0,0.0,0.0,10.0,5.25,1.29,9.75,5.0,1.31,9.0,5.0,1.3,11.0,5.0,1.3,12.0,6.0,1.29,74,73,73,74,8.3,84,88,83,82,95.0,940.9958843784204,1403.7297760161996,-10,-15,-10,-8,-86.7,-462.73389163777915
SP1,2014-02-16,Granada,Betis,1.0,1.0,0.0,H,13.0,11.0,4.0,6.0,20.0,15.0,4.0,4.0,4.0,3.0,1.0,1.0,2.1,3.2,3.6,2.1,3.3,3.5,2.1,3.3,3.3,2.2,3.1,3.5,2.2,3.3,3.6,73,73,72,71,5.0,74,74,72,73,4.0,950.0689384455678,909.7620390868658,-1,-1,0,-2,1.0,40.306899358702026
SP1,2014-02-16,Sevilla,Valencia,0.0,0.0,0.0,D,17.0,9.0,2.0,0.0,22.0,13.0,14.0,1.0,2.0,5.0,1.0,1.0,2.0,3.6,3.5,2.0,3.6,3.5,2.1,3.3,3.3,2.1,3.4,3.4,2.1,3.6,3.6,76,78,75,75,18.0,77,76,77,76,20.0,1065.673941133614,1086.1164123126823,-1,2,-2,-1,-2.0,-20.442471179068207
SP1,2014-02-17,Malaga,Sociedad,2.0,0.0,1.0,A,14.0,7.0,5.0,3.0,12.0,15.0,6.0,2.0,3.0,0.0,0.0,0.0,2.7,3.25,2.6,2.8,3.3,2.45,2.65,3.3,2.5,2.7,3.1,2.7,2.75,3.25,2.75,76,75,73,76,10.0,77,80,76,76,5.8,982.9468764626321,1153.8795824592771,-1,-5,-3,0,4.2,-170.93270599664504
SP1,2014-02-21,Valladolid,Levante,0.0,0.0,1.0,A,11.0,3.0,2.0,1.0,13.0,16.0,4.0,1.0,3.0,3.0,0.0,0.0,2.1,3.1,3.8,2.05,3.25,3.7,2.1,3.3,3.3,2.05,3.1,4.0,2.15,3.25,3.9,72,73,72,71,3.0,74,72,73,73,2.5,928.0475027349933,1012.6051836233714,-2,1,-1,-2,0.5,-84.55768088837817
SP1,2014-02-22,Almeria,Malaga,0.0,0.0,0.0,D,7.0,14.0,2.0,2.0,14.0,23.0,5.0,5.0,2.0,5.0,0.0,0.0,2.5,3.2,2.88,2.6,3.25,2.7,2.4,3.3,2.75,2.7,3.1,2.7,2.7,3.2,2.9,70,73,69,70,5.3,76,75,73,76,10.0,947.9436726541464,970.9674364433871,-6,-2,-4,-6,-4.7,-23.02376378924066
SP1,2014-02-22,Celta,Getafe,0.0,0.0,1.0,A,19.0,6.0,8.0,4.0,15.0,16.0,5.0,0.0,6.0,4.0,0.0,1.0,1.75,3.6,4.75,1.72,3.5,5.0,1.85,3.45,4.0,1.75,3.4,5.0,1.75,3.7,5.25,73,74,72,71,3.6,74,73,73,74,8.3,994.7003684391467,935.2071110612379,-1,1,-1,-3,-4.700000000000001,59.493257377908776
SP1,2014-02-22,Real Madrid,Elche,1.0,1.0,0.0,H,16.0,5.0,7.0,2.0,14.0,19.0,9.0,1.0,1.0,3.0,0.0,0.0,1.07,11.0,29.0,1.08,10.0,26.0,1.07,9.5,22.0,1.08,10.0,26.0,1.07,13.0,36.0,84,88,83,82,95.0,72,71,72,72,1.9,1409.518549333382,969.7910555492597,12,17,11,10,93.1,439.7274937841223
SP1,2014-02-22,Sociedad,Barcelona,1.0,1.0,1.0,D,15.0,12.0,3.0,3.0,13.0,15.0,2.0,13.0,2.0,3.0,0.0,0.0,7.5,5.0,1.36,8.0,5.0,1.36,7.6,4.8,1.35,8.0,4.5,1.4,8.0,5.0,1.4,77,80,76,76,5.8,84,84,86,84,70.0,1165.859022478522,1439.2258998397363,-7,-4,-10,-8,-64.2,-273.36687736121416
SP1,2014-02-23,Betis,Ath Bilbao,2.0,0.0,1.0,A,11.0,14.0,4.0,7.0,14.0,10.0,8.0,5.0,2.0,1.0,2.0,0.0,2.88,3.4,2.38,2.95,3.3,2.35,3.1,3.3,2.2,3.1,3.1,2.4,3.12,3.4,2.4,74,74,72,73,4.0,76,77,78,75,9.5,900.5104314824554,1107.9764197110774,-2,-3,-6,-2,-5.5,-207.465988228622
SP1,2014-02-23,Osasuna,Ath Madrid,1.0,3.0,0.0,H,10.0,13.0,4.0,6.0,13.0,10.0,6.0,9.0,0.0,1.0,0.0,0.0,7.0,4.0,1.5,7.25,4.0,1.48,7.0,4.0,1.45,7.0,3.75,1.53,7.0,4.2,1.55,72,71,71,73,4.8,81,81,80,81,30.0,967.9363178392802,1277.2641139645357,-9,-10,-9,-8,-25.2,-309.32779612525553
SP1,2014-02-23,Valencia,Granada,1.0,0.0,0.0,D,17.0,8.0,7.0,3.0,14.0,15.0,8.0,2.0,5.0,3.0,0.0,0.0,1.5,4.1,6.5,1.5,4.2,6.25,1.45,4.0,7.0,1.53,3.75,7.0,1.55,4.4,6.5,77,76,77,76,20.0,73,73,72,71,5.0,1089.4923867560258,959.3205460499782,4,3,5,5,15.0,130.17184070604753
SP1,2014-02-23,Vallecano,Sevilla,2.0,0.0,0.0,D,9.0,9.0,1.0,2.0,16.0,11.0,1.0,7.0,2.0,1.0,0.0,1.0,3.1,3.4,2.25,3.25,3.3,2.2,3.1,3.3,2.2,3.2,3.2,2.3,3.3,3.5,2.2,73,71,73,73,1.3,76,78,75,75,18.0,909.7319300581953,1062.2979666902706,-3,-7,-2,-2,-16.7,-152.56603663207534
SP1,2014-02-24,Espanol,Villarreal,2.0,0.0,1.0,A,13.0,10.0,6.0,4.0,12.0,19.0,2.0,2.0,4.0,4.0,0.0,0.0,2.5,3.25,2.8,2.5,3.1,2.9,2.6,3.2,2.6,2.62,3.0,2.9,2.6,3.25,3.0,73,72,73,73,6.5,73,75,74,72,8.0,1009.999737179618,1066.9269075117406,0,-3,-1,1,-1.5,-56.927170332122614
SP1,2014-02-28,Ath Bilbao,Granada,1.0,2.0,0.0,H,27.0,6.0,10.0,1.0,9.0,12.0,6.0,3.0,0.0,2.0,0.0,1.0,1.4,4.5,7.5,1.4,4.4,8.0,1.45,4.0,7.0,1.4,4.5,8.0,1.4,4.8,9.0,76,77,78,75,9.5,73,73,72,71,5.0,1123.7306711197996,953.0207959332892,3,4,6,4,4.5,170.70987518651043
SP1,2014-01-03,Elche,Celta,1.0,0.0,0.0,D,9.0,12.0,1.0,3.0,13.0,15.0,3.0,12.0,5.0,3.0,0.0,0.0,2.5,3.1,2.9,2.25,3.25,3.2,2.3,3.3,2.9,2.4,3.1,3.1,2.6,3.2,3.1,72,71,72,72,1.9,73,74,72,71,3.6,967.5428657332652,988.2606202020933,-1,-3,0,1,-1.7000000000000002,-20.717754468828048
SP1,2014-01-03,Getafe,Espanol,0.0,0.0,0.0,D,15.0,17.0,7.0,3.0,9.0,11.0,10.0,11.0,4.0,3.0,0.0,0.0,2.6,3.2,2.75,2.55,3.1,2.85,2.4,3.3,2.75,2.7,3.1,2.7,2.62,3.2,2.9,74,73,73,74,8.3,73,72,73,73,6.5,941.6468592982914,993.1496024562829,1,1,0,1,1.8000000000000007,-51.50274315799152
SP1,2014-01-03,Levante,Osasuna,1.0,2.0,0.0,H,7.0,15.0,3.0,4.0,22.0,18.0,3.0,6.0,4.0,3.0,1.0,0.0,2.3,3.2,3.2,2.35,3.2,3.0,2.1,3.3,3.3,2.4,3.1,3.1,2.4,3.2,3.4,74,72,73,73,2.5,72,71,71,73,4.8,1013.2714434581502,1008.330388588617,2,1,2,0,-2.3,4.941054869533218
SP1,2014-01-03,Malaga,Valladolid,0.0,1.0,1.0,D,17.0,8.0,5.0,3.0,18.0,15.0,8.0,5.0,0.0,1.0,0.0,0.0,1.85,3.4,4.33,1.78,3.4,4.75,1.8,3.5,4.2,1.85,3.3,4.5,1.87,3.4,4.8,76,75,73,76,10.0,72,73,72,71,3.0,974.2374373528327,927.3812429002145,4,2,1,5,7.0,46.85619445261818
SP1,2014-02-03,Ath Madrid,Real Madrid,0.0,2.0,1.0,H,11.0,15.0,4.0,6.0,17.0,10.0,6.0,4.0,3.0,2.0,0.0,0.0,3.5,3.4,2.05,3.7,3.5,1.95,3.3,3.3,2.1,3.8,3.0,2.15,3.6,3.4,2.15,81,81,80,81,30.0,84,88,83,82,95.0,1236.8700432151988,1411.7667391493765,-3,-7,-3,-1,-65.0,-174.89669593417761
SP1,2014-02-03,Barcelona,Almeria,1.0,2.0,1.0,H,29.0,6.0,11.0,3.0,8.0,12.0,13.0,4.0,1.0,4.0,0.0,0.0,1.05,13.0,34.0,1.06,11.0,29.0,1.07,9.5,22.0,1.06,11.0,41.0,1.05,13.0,51.0,84,84,86,84,70.0,70,73,69,70,5.3,1406.3461444437633,944.6736717447009,14,11,17,14,64.7,461.6724726990624
SP1,2014-02-03,Sevilla,Sociedad,1.0,0.0,0.0,D,10.0,11.0,5.0,3.0,15.0,10.0,3.0,4.0,2.0,4.0,0.0,0.0,1.91,3.75,3.6,2.05,3.8,3.5,2.1,3.3,3.3,2.0,3.2,4.0,2.0,3.75,3.8,76,78,75,75,18.0,77,80,76,76,5.8,1075.0456679649733,1198.738777874495,-1,-2,-1,-1,12.2,-123.69310990952181
SP1,2014-02-03,Vallecano,Valencia,1.0,0.0,0.0,D,17.0,11.0,3.0,1.0,19.0,16.0,3.0,3.0,3.0,1.0,0.0,1.0,3.3,3.3,2.2,3.4,3.5,2.05,3.6,3.3,2.0,3.5,3.1,2.2,3.3,3.5,2.2,73,71,73,73,1.3,77,76,77,76,20.0,896.9842287834927,1095.792136872715,-4,-5,-4,-3,-18.7,-198.80790808922234
SP1,2014-02-03,Villarreal,Betis,0.0,0.0,0.0,D,4.0,11.0,3.0,3.0,11.0,12.0,7.0,8.0,1.0,4.0,1.0,0.0,1.36,4.75,8.5,1.4,4.6,7.5,1.4,4.4,7.3,1.4,4.5,8.0,1.4,4.75,9.5,73,75,74,72,8.0,74,74,72,73,4.0,1083.7770422350757,884.756180073733,-1,1,2,-1,4.0,199.02086216134262
SP1,2014-08-03,Betis,Getafe,1.0,2.0,0.0,H,17.0,9.0,5.0,2.0,15.0,16.0,6.0,6.0,3.0,3.0,0.0,0.0,1.91,3.4,4.0,1.91,3.3,4.2,1.95,3.35,3.7,1.91,3.4,4.0,1.92,3.5,4.33,74,74,72,73,4.0,74,73,73,74,8.3,895.2050757929854,939.5665579941146,0,1,-1,-1,-4.300000000000001,-44.361482201129206
SP1,2014-08-03,Celta,Ath Madrid,2.0,0.0,0.0,D,9.0,13.0,2.0,7.0,12.0,11.0,2.0,5.0,1.0,3.0,0.0,0.0,4.0,3.4,1.91,4.2,3.3,1.91,4.2,3.5,1.8,4.0,3.3,1.95,4.5,3.4,1.95,73,74,72,71,3.6,81,81,80,81,30.0,976.6253097227407,1240.0544192047398,-8,-7,-8,-10,-26.4,-263.42910948199915
SP1,2014-08-03,Granada,Villarreal,1.0,2.0,0.0,H,13.0,5.0,4.0,1.0,21.0,17.0,3.0,3.0,4.0,1.0,0.0,0.0,3.4,3.2,2.2,3.2,3.25,2.25,3.1,3.3,2.2,2.88,3.4,2.38,3.3,3.4,2.38,73,73,72,71,5.0,73,75,74,72,8.0,943.8700334008166,1073.3281465158234,0,-2,-2,-1,-3.0,-129.45811311500677
SP1,2014-08-03,Valladolid,Barcelona,1.0,1.0,0.0,H,7.0,13.0,2.0,6.0,15.0,14.0,4.0,3.0,5.0,1.0,0.0,0.0,12.0,7.0,1.2,11.5,6.0,1.23,10.5,6.0,1.22,15.0,5.5,1.22,15.0,7.0,1.22,72,73,72,71,3.0,84,84,86,84,70.0,933.3691066350124,1408.3376575841094,-12,-11,-14,-13,-67.0,-474.968550949097
SP1,2014-09-03,Almeria,Sevilla,2.0,0.0,1.0,A,8.0,7.0,5.0,4.0,11.0,13.0,3.0,8.0,2.0,4.0,0.0,0.0,3.4,3.4,2.1,3.5,3.4,2.05,3.2,3.2,2.2,3.5,3.2,2.15,3.8,3.4,2.1,70,73,69,70,5.3,76,78,75,75,18.0,942.6821586043548,1091.0669990188005,-6,-5,-6,-5,-12.7,-148.38484041444576
SP1,2014-09-03,Espanol,Elche,1.0,2.0,0.0,H,12.0,12.0,6.0,3.0,16.0,11.0,5.0,5.0,1.0,3.0,0.0,0.0,1.75,3.5,4.75,1.75,3.3,5.25,1.8,3.5,4.2,1.8,3.5,4.5,1.75,3.5,5.75,73,72,73,73,6.5,72,71,72,72,1.9,995.2299037604596,979.1781762126178,1,1,1,1,4.6,16.05172754784178
SP1,2014-09-03,Real Madrid,Levante,1.0,1.0,0.0,H,25.0,6.0,10.0,1.0,12.0,12.0,12.0,2.0,2.0,2.0,0.0,1.0,1.05,15.0,29.0,1.06,12.0,26.0,1.07,9.5,22.0,1.07,10.0,34.0,1.06,15.0,41.0,84,88,83,82,95.0,74,72,73,73,2.5,1408.5823631598355,1029.1748345587805,10,16,10,9,92.5,379.407528601055
SP1,2014-09-03,Valencia,Ath Bilbao,0.0,1.0,0.0,H,13.0,13.0,4.0,4.0,15.0,15.0,9.0,6.0,3.0,2.0,0.0,0.0,2.25,3.3,3.2,2.1,3.4,3.4,2.2,3.3,3.1,2.3,3.3,3.1,2.25,3.4,3.3,77,75,77,75,20.0,76,76,78,75,9.5,1076.6376603263425,1132.881433652272,1,-1,-1,0,10.5,-56.243773325929624
SP1,2014-10-03,Osasuna,Malaga,2.0,0.0,1.0,A,19.0,11.0,7.0,4.0,5.0,19.0,10.0,10.0,1.0,3.0,0.0,1.0,2.3,3.1,3.25,2.25,3.2,3.25,2.2,3.2,3.2,2.3,3.3,3.1,2.38,3.3,3.4,72,71,71,73,4.8,76,76,71,76,10.0,992.4269974879866,968.2495736180348,-4,-5,0,-3,-5.2,24.17742386995178
SP1,2014-10-03,Sociedad,Vallecano,2.0,2.0,1.0,H,15.0,15.0,6.0,4.0,11.0,14.0,3.0,8.0,0.0,3.0,0.0,0.0,1.44,4.5,6.5,1.45,4.4,6.75,1.45,4.0,7.0,1.5,4.33,6.0,1.5,4.6,6.5,77,80,76,76,5.8,73,71,73,73,1.3,1182.7174468206679,916.1387053298652,4,9,3,3,4.5,266.5787414908027
SP1,2014-03-14,Getafe,Granada,0.0,2.0,1.0,H,11.0,17.0,5.0,5.0,14.0,10.0,4.0,10.0,4.0,1.0,1.0,1.0,2.1,3.25,3.5,2.2,3.2,3.4,2.1,3.3,3.3,2.15,3.25,3.4,2.15,3.25,4.0,74,73,73,72,8.3,72,73,72,70,5.0,920.639231549873,968.2731885328762,2,0,1,2,3.3000000000000007,-47.63395698300326
SP1,2014-03-15,Ath Madrid,Espanol,1.0,0.0,0.0,D,8.0,8.0,2.0,4.0,11.0,17.0,7.0,2.0,3.0,3.0,0.0,0.0,1.29,5.0,12.0,1.33,4.75,9.5,1.28,5.2,10.0,1.33,4.5,11.0,1.3,5.5,12.0,80,81,80,80,30.0,73,72,72,73,6.5,1252.6879041499083,1010.4819422374173,7,9,8,7,23.5,242.20596191249092
SP1,2014-03-15,Levante,Celta,2.0,0.0,1.0,A,18.0,26.0,8.0,8.0,17.0,18.0,4.0,9.0,3.0,5.0,0.0,0.0,2.5,3.1,2.9,2.5,3.2,2.85,2.3,3.2,3.0,2.6,3.0,2.9,2.6,3.2,3.1,73,73,73,73,2.5,72,72,72,71,3.6,1026.048898747888,963.9918247775722,1,1,1,2,-1.1,62.05707397031574
SP1,2014-03-15,Malaga,Real Madrid,2.0,0.0,1.0,A,12.0,13.0,4.0,6.0,10.0,6.0,7.0,6.0,2.0,0.0,0.0,0.0,12.0,6.0,1.25,12.5,6.0,1.22,9.0,6.0,1.25,12.0,5.0,1.29,11.5,6.0,1.29,75,71,75,73,10.0,84,85,84,82,95.0,998.4655402853832,1411.708298970728,-9,-14,-9,-9,-85.0,-413.2427586853448
SP1,2014-03-15,Vallecano,Almeria,1.0,1.0,0.0,H,14.0,7.0,5.0,2.0,11.0,16.0,6.0,6.0,1.0,3.0,0.0,0.0,1.83,3.5,4.2,1.85,3.5,4.2,1.9,3.45,3.8,1.85,3.3,4.5,1.87,3.6,4.6,73,72,71,73,1.3,71,70,70,70,5.3,942.8954148311867,923.2954701552444,2,2,1,3,-4.0,19.59994467594231
SP1,2014-03-16,Barcelona,Osasuna,1.0,3.0,0.0,H,20.0,6.0,11.0,3.0,9.0,10.0,4.0,4.0,1.0,2.0,0.0,0.0,1.05,15.0,29.0,1.07,10.5,31.0,1.08,9.5,22.0,1.06,11.0,41.0,1.05,17.0,46.0,84,86,86,82,70.0,72,71,71,73,4.8,1381.4438664202319,962.2110308206381,12,15,15,9,65.2,419.2328355995937
SP1,2014-03-16,Elche,Betis,0.0,0.0,0.0,D,12.0,9.0,1.0,3.0,15.0,18.0,6.0,3.0,4.0,3.0,0.0,0.0,2.38,3.2,3.0,2.25,3.2,3.25,2.3,3.3,2.9,2.4,3.1,3.1,2.38,3.3,3.3,72,72,72,72,1.9,74,75,72,74,4.0,963.9261377356601,914.1324022372271,-2,-3,0,-2,-2.1,49.793735498432966
SP1,2014-03-16,Sevilla,Valladolid,1.0,2.0,0.0,H,14.0,8.0,6.0,2.0,13.0,13.0,9.0,2.0,3.0,3.0,0.0,0.0,1.44,4.33,7.0,1.4,4.5,7.75,1.4,4.4,7.3,1.5,4.0,7.0,1.45,4.6,7.5,76,76,76,75,18.0,73,73,72,72,3.0,1110.4536874679109,960.2628977988899,3,3,4,3,15.0,150.190789669021
SP1,2014-03-16,Sociedad,Valencia,1.0,0.0,0.0,D,9.0,12.0,2.0,3.0,16.0,20.0,6.0,9.0,2.0,4.0,0.0,0.0,2.05,3.5,3.4,2.0,3.5,3.6,2.1,3.3,3.3,2.15,3.2,3.5,2.1,3.5,3.6,77,79,74,75,5.8,78,76,78,75,20.0,1155.9607373193462,1074.7584769309503,-1,3,-4,0,-14.2,81.20226038839587
SP1,2014-03-17,Villarreal,Ath Bilbao,0.0,0.0,0.0,D,8.0,7.0,3.0,4.0,14.0,12.0,11.0,5.0,1.0,2.0,1.0,0.0,2.25,3.4,3.1,2.15,3.4,3.3,2.2,3.3,3.1,2.2,3.3,3.3,2.3,3.4,3.3,73,72,71,71,8.0,76,78,77,75,9.5,1048.9249913837637,1134.7606170476643,-3,-6,-6,-4,-1.5,-85.8356256639006
SP1,2014-03-21,Celta,Malaga,2.0,0.0,2.0,A,12.0,9.0,3.0,4.0,8.0,14.0,6.0,2.0,1.0,5.0,0.0,1.0,1.91,3.4,4.0,2.0,3.3,3.8,2.2,3.2,3.2,2.0,3.25,4.0,2.15,3.4,3.8,72,72,72,71,3.6,75,71,75,73,10.0,985.5215737527469,994.2215726320917,-3,1,-3,-2,-6.4,-8.699998879344776
SP1,2014-03-22,Ath Bilbao,Getafe,1.0,1.0,0.0,H,14.0,9.0,8.0,3.0,14.0,25.0,10.0,4.0,1.0,3.0,0.0,0.0,1.36,5.0,7.5,1.35,4.75,8.5,1.4,4.4,7.3,1.36,4.5,9.0,1.36,5.25,10.0,76,78,77,75,9.5,74,73,73,72,8.3,1135.3718036734156,918.3953733000326,2,5,4,3,1.1999999999999993,216.97643037338298
SP1,2014-03-22,Espanol,Levante,0.0,0.0,0.0,D,12.0,6.0,3.0,3.0,10.0,18.0,8.0,9.0,4.0,3.0,0.0,1.0,1.67,3.6,5.5,1.7,3.4,5.5,1.8,3.4,4.4,1.7,3.25,6.0,1.7,3.6,6.0,73,72,72,73,6.5,73,73,73,73,2.5,1006.8099400709006,1004.5191497727133,0,-1,-1,0,4.0,2.2907902981872894
SP1,2014-03-22,Granada,Elche,1.0,0.0,0.0,D,9.0,10.0,4.0,4.0,15.0,18.0,5.0,3.0,1.0,3.0,0.0,1.0,2.05,3.2,3.8,2.0,3.3,3.8,2.1,3.2,3.4,2.05,3.1,4.0,2.05,3.3,4.2,72,73,72,70,5.0,72,72,72,72,1.9,970.5170467827166,957.8320211169014,0,1,0,-2,3.1,12.68502566581526
SP1,2014-03-22,Valladolid,Vallecano,0.0,1.0,1.0,D,9.0,16.0,2.0,3.0,10.0,6.0,4.0,7.0,4.0,2.0,0.0,0.0,2.4,3.3,2.9,2.3,3.25,3.1,2.3,3.3,2.9,2.4,3.1,3.1,2.4,3.4,3.12,73,73,72,72,3.0,73,72,71,73,1.3,950.2085063370265,957.942196755711,0,1,1,-1,1.7,-7.733690418684546
SP1,2014-03-23,Betis,Ath Madrid,2.0,0.0,0.0,D,5.0,9.0,1.0,2.0,18.0,14.0,0.0,7.0,2.0,2.0,1.0,0.0,6.0,3.8,1.57,6.25,3.8,1.55,5.0,3.9,1.6,6.0,3.6,1.62,5.75,3.75,1.7,74,75,72,74,4.0,80,81,80,80,30.0,920.2265188559858,1256.3599063164252,-6,-6,-8,-6,-26.0,-336.1333874604394
SP1,2014-03-23,Osasuna,Sevilla,2.0,0.0,2.0,A,18.0,10.0,3.0,3.0,12.0,22.0,7.0,1.0,3.0,1.0,0.0,0.0,2.9,3.3,2.38,2.8,3.4,2.4,2.9,3.3,2.3,2.8,3.2,2.5,3.4,3.3,2.25,72,71,71,73,4.8,76,76,76,75,18.0,959.6708557451666,1120.5080789297742,-4,-5,-5,-2,-13.2,-160.83722318460764
SP1,2014-03-23,Real Madrid,Barcelona,2.0,2.0,2.0,D,13.0,18.0,8.0,6.0,24.0,12.0,1.0,5.0,5.0,2.0,1.0,0.0,2.25,3.5,3.0,2.25,3.5,3.0,2.3,3.5,3.0,2.3,3.2,3.2,2.2,3.5,3.2,84,85,84,82,95.0,84,86,86,82,70.0,1415.9522666240196,1383.9840414957034,0,-1,-2,0,25.0,31.968225128316135
SP1,2014-03-23,Valencia,Villarreal,1.0,2.0,0.0,H,14.0,4.0,5.0,1.0,16.0,18.0,7.0,1.0,2.0,3.0,0.0,0.0,2.05,3.4,3.5,2.05,3.4,3.5,2.2,3.3,3.1,2.1,3.2,3.6,2.1,3.5,3.7,78,76,78,75,20.0,73,72,71,71,8.0,1066.9418160964028,1048.3138047580123,5,4,7,4,12.0,18.62801133839048
SP1,2014-03-24,Almeria,Sociedad,1.0,1.0,1.0,D,14.0,23.0,8.0,11.0,14.0,13.0,11.0,6.0,4.0,3.0,0.0,0.0,3.4,3.4,2.1,3.4,3.4,2.1,3.3,3.3,2.1,3.4,3.1,2.25,3.5,3.4,2.2,71,70,70,70,5.3,77,79,74,75,5.8,908.2486882307201,1163.7773981538937,-6,-9,-4,-5,-0.5,-255.52870992317366
SP1,2014-03-25,Elche,Ath Bilbao,0.0,0.0,0.0,D,12.0,8.0,2.0,1.0,25.0,17.0,7.0,2.0,2.0,2.0,0.0,0.0,4.0,3.3,1.95,4.33,3.4,1.85,3.6,3.3,2.0,4.2,3.3,1.91,4.4,3.4,1.95,72,72,72,72,1.9,76,78,77,75,9.5,947.5333224764363,1139.538062346356,-4,-6,-5,-3,-7.6,-192.0047398699196
SP1,2014-03-25,Malaga,Espanol,2.0,1.0,1.0,D,16.0,7.0,5.0,4.0,7.0,8.0,3.0,8.0,1.0,1.0,1.0,0.0,2.45,3.1,3.0,2.3,3.25,3.1,2.2,3.2,3.2,2.5,3.1,2.9,2.55,3.25,3.1,75,71,75,73,10.0,73,72,72,73,6.5,1022.5017388676779,1002.5170191214111,2,-1,3,0,3.5,19.98471974626682
SP1,2014-03-26,Ath Madrid,Granada,1.0,0.0,0.0,D,16.0,7.0,5.0,0.0,12.0,12.0,14.0,4.0,1.0,3.0,0.0,0.0,1.18,6.5,15.0,1.2,6.0,15.0,1.2,5.8,13.0,1.22,5.5,15.0,1.22,6.5,19.0,80,81,80,80,30.0,72,73,72,70,5.0,1265.5558914436565,980.8157454231817,8,8,8,10,25.0,284.74014602047475
